Unnamed: 0,id,name,comment,rating,review_date,sentiment
8847,8848,Eugenio Jiménez Lara,súper ameno muy limpio y muchas actividades monitores majisim s,5,Hace 7 años,good
8848,8849,Georgia Elliott,tienen absolutamente todo lo que necesitas para ponerse en forma y el ambiente es inmejorable,5,Hace 8 años,good
8849,8850,Alevtina Tikhonova,no hay agua caliente en la ducha ya he comentado muchas veces están en ello,2,Hace 9 años,bad
8850,8851,Rocio Caceres Tirados,buenas clases buenos profes y las instalaciones están muy bien,4,Hace 6 años,good
8851,8852,Jorge Mora,excelente gimnasio en el centro de madrid las clases son geniales,5,Hace 7 años,good
8852,8853,Marta gm,es perfecto!! maria y justin los mejores geniusss de zumba…,5,Hace 7 años,good
8853,8854,Nicolas gutierrez amil,genial localización y mejores instalaciones recomendado el personal profesional y cualificado,5,Hace 7 años,good
8854,8855,Alfonso Suárez Valdés,para ganar la estrella que os falta ampliad el horario en fines de semana,4,Fecha de edición: Hace 4 años,good
8855,8856,Academia Latín Son,muy bueno el ambiente clima perfecto recomendado al 100,5,Hace 6 años,good
8856,8857,HECTOR GOMEZ,algunas máquinas están rotas cada dos por tres no lo recomiendo,1,Hace 3 años,bad
8857,8858,Eric Kleim,muy bonito y muy caro no muy completo recomiendo probarlo,3,Hace 3 años,good
8858,8859,F Co,máquinas insuficientes e incompletas en horas pico es difícil entrenar,3,Hace 4 años,good
8859,8860,Darling Osorio,su estilo es muy fuera de lo común las instalaciones hacen que te ejercites con buenas energías,5,Hace 5 años,good
8860,8861,SONIA SEGURA MAYOR,siempre 5 estrellas!,5,Hace 8 meses,good
8861,8862,Irene Alonso,es un gimnasio muy chulo,5,Fecha de edición: Hace 8 meses,good
8862,8863,Mercedes Alves,me lo paso bomba!!!! el mejor para desconectar entrenar las clases y los genius impresionantes,5,Fecha de edición: Hace 2 años,good
8863,8864,María José Gaona Villalobos,excelente experiencia en mi rutina diaria,5,Hace 2 años,good
8864,8865,Sara,la duchas no tienen agua caliente,1,Hace 2 años,bad
8865,8866,Manuel Montero,excelente gym y con poca afluencia de usuarios,5,Hace 7 años,good
8866,8867,Javier Antonio Fernández Pérez,las máquinas están llenas de polvo necesitan una limpieza a fondo,1,Fecha de edición: Hace 3 años,bad
8867,8868,cristina.luna.rosillo@gmail.com Rosillo Luna,muy buen gymnasio y muy buenas clases,4,Hace 7 años,good
8868,8869,Jose Enrique Alvar Lomas,buen gimnasio y buen ambiente muy nuevo,5,Hace 7 años,good
8869,8870,Marcos Henryque,es muy limpio ordenado y con buenos profesionales,5,Hace 3 años,good
8870,8871,José Alejandro Cepeda,buenas instalaciones sólo que no tienen la máquina predicador,4,Hace 4 años,good
8871,8872,Carlos Blanco,que me perdonen los demás gimnasios pero así es como deberían ser todos,5,Fecha de edición: Hace un año,good
8872,8873,Pedro Villas Martin,gimnasio bastante bonito en un antiguo teatro al lado de la puerta del sol,5,Hace 4 años,good
8873,8874,Manuel González,gimnasio de moda con buenas máquinas y servicios trato genial!!,5,Hace 7 años,good
8874,8875,Tabita Molina,las instalaciones están bien cuidadas y limpias,5,Hace 5 años,good
8875,8876,Alfredo Coll,no está mal pero es un poco caro para la infraestructura,3,Fecha de edición: Hace 6 años,good
8876,8877,Sergio,buen gimnasio con buenas instalaciones recomendable,5,Hace 7 años,good
8877,8878,javirider_r6,me gustan mucho las instalaciones y el servicio del personas …,5,Hace 4 años,good
8878,8879,Guille M,buen gimnasio en pleno centro de madrid,4,Hace 8 años,good
8879,8880,Elena Fernandez,totalmente recomendable limpio nuevo y personal amable,5,Fecha de edición: Hace 7 años,good
8880,8881,Pepeluay Ortiz,me gusta mucho el gym y buena atención,5,Hace 9 años,good
8881,8882,Bernardino Muñoz Pérez,mi altafit favorito por las instalaciones y los profes,5,Hace 4 años,good
8882,8883,Daniel Torres,buen sitio algo pequeño completa musculación,5,Hace 2 años,good
8883,8884,Luis Fernández Celada,perfecto nunca está demasiado saturado,5,Hace 8 años,good
8884,8885,Luis H Mendez,muy malo,2,Hace 3 años,bad
8885,8886,isidro rodriguez,buen precio buenas instalaciones y buenos monitores,5,Hace 6 años,good
8886,8887,Eva Garcia Linares,monitotes expertos siempre dispuestos a guiarte y asesorarte buenas instalaciones,5,Hace 5 años,good
8887,8888,Juan Luis Montes,buenas instalaciones limpieza deficiente en duchas,3,Hace 7 años,good
8888,8889,zile ye,muy pocas cosas y caros!,1,Fecha de edición: Hace 2 años,bad
8889,8890,Lorena,buen gym,4,Hace 8 años,good
8890,8891,Catalina Salomón,demasiado basico para lo que vale,3,Hace 7 años,good
8891,8892,Jose Manuel Antoral,buenas instalaciones y amplio horario,4,Hace 8 años,good
8892,8893,Fernandoo Aristiguieta,como todo gun para hacer ejercicio,4,Hace 4 años,good
8893,8894,Irene Camarena Ayuso,gimnasio espacioso y muy luminoso,5,Hace 5 años,good
8894,8895,Fernando Moreno,amplio limpio y con infinidad de actividades,5,Fecha de edición: Hace 7 años,good
8895,8896,Jose Miguel Rodriguez,sitio muy bonito,5,Hace 3 años,good
8896,8897,Iria Lorenzo,ten siempre cerca el gimnasio!!,4,Hace 2 años,good
8897,8898,Andrew Farfán,buena calidad precio,5,Hace 3 años,good
8898,8899,Damian Kuma,la mejor opción en la zona centro,5,Hace 4 años,good
8899,8900,dani.el.delgado,de mis altafit de favoritos,5,Hace 2 años,good
8900,8901,Yurena Naranjo Sánchez,amabilidad y buenos profesionales,4,Hace 6 años,good
8901,8902,Javier Gonzalez Torres,de los mejores gimnasios de madrid,5,Hace 7 años,good
8902,8903,Antonio Lanas,buen gimnasio y buena gente,5,Hace 8 años,good
8903,8904,William Umana,grande y buen ubicado,4,Hace 8 años,good
8904,8905,Yrain Marrero,un lugar espectacular,5,Hace 5 años,good
8905,8906,Jesenia Blas campos,buena,4,Hace 2 años,good
8906,8907,Laura Pérez Magán,buen gimnasio en el centro de madrid,5,Hace 3 años,good
8907,8908,Valentina Lovera,todo …,5,Hace 4 años,good
8908,8909,Nahuel Cian,bien ambientado,4,Hace 4 años,good
8909,8910,Javier de Paz García,maravilla,5,Hace 8 meses,good
8910,8911,Luis Brito,un 10 en todo …,5,Hace 4 años,good
8911,8912,Maribel Navarro,equipo de grandes profesionales,5,Hace un año,good
8912,8913,Daysi Figueroa Ramos,fenomenal!,5,Hace 3 años,good
8913,8914,Jurgen B,el staff es top!,5,Hace 9 años,good
8914,8915,En Ruta,me pone en forma,4,Hace 8 años,good
8915,8916,Charo Montalbán Jiménez,buenos profesionales,5,Hace 4 años,good
8916,8917,Manuel Mateo Infante,estupendas instalaciones,5,Hace 4 años,good
8917,8918,María Oliva Guzmán Sánchez,mi hijo va a este gimnasio y el mantenimiento es nulo máquinas estropeadas durante semanas eso si todos los años me toca pagar una cuota más alta,1,Hace un mes,bad
8918,8919,Luisa Fernandez,quiero agradecer y compartir con la dirección de este centro la dedicación profesionalidad y cariño de dos sus empleados andrea de natación y alejandro socorrista hacia mis dos nietos gemelos en su curso de natación mil gracias,5,Hace 2 meses,good
8919,8920,Elena Garcia,pésimas instalaciones y cada vez más y más caro no sé dónde destinan el dinero de los incrementos de las cuotas porque desde luego el tema vestuarios deja mucho que desear la mayoría de las taquillas no funcionan eso cuando no se te bloquean con tus cosas dentro a y tienes que pedir que vengan a abrirlas que salga agua de la duchas y caliente es una lotería y no que decir de la dirección que hay cuando vas a comentar algo se pone a la defensiva y se lo toma a modo personal y deja mucho que desear en su trato al cliente si pides opiniones apechuga con lo que te digan porque para regalarte los oídos y mentir mejor no mandar encuestas,1,Fecha de edición: Hace un mes,bad
8920,8921,jesus sanchez,levo siendo cliente desde hace mas de 3 años el gimnasio las instalaciones y el personal están muy bien no le doy más estrellas porque en los últimos seis meses ha aumentado mucho la afluencia de personas el gimnasio suele estar demasiado lleno y el aparcamiento también,3,Hace una semana,good
8921,8922,Jon Poling,mi experiencia ha sido nefasta me han parecido unos ladrones contraté un mes en el gimnasio para probar cuando llegué al gimnasio todo fueron facilidades dije que queria probar un mes y luego ya vería me dijeron que sin problema sin embargo mes he encontrado grado con que me han pasado recibos por dos meses más en los que no fui al gimnasio y me dicen que es porque no comuniqué la baja cuando al contratarlo ya dejé claro que solo era por un mes y si me gustaba ya vería si renovaba nadie me dijo al contratar que tenía que comunicar la baja me siento estafado,1,Hace 3 meses,bad
8922,8923,David Madrid,buenas noches soy david de madrid socio de go fit peñagrande recientemente he tenido que ir a pedir información al go fit de montecarmelo en la recepción me ha atendido dayana quiero dejar constancia del buen trato recibido por parte de ella muy atenta a todas mis dudas implicada en darme toda la información que necesitaba saber también recalcar la preocupación por la buena estancia de los usuarios de este centro y otros y sobre todo una atención personalizada y muy cercana dá gusto encontrar personas así sobre todo ha día de hoy que casi todo lo hacen las máquinas muchas gracias dayana ha sido un placer,5,Hace un mes,good
8923,8924,Jorge P Abejas,de vergüenza las instalaciones a pesar de que las cuotas no paran de subir el estado de las instalaciones es penoso de las taquillas más de la mitad están rotas o no funcionan las duchas tienes que jugar al pinto pinto para encontrar una que funcione y tenga agua caliente el director que han puesto chulo y prepotente se mucho cuidado que sabe muy poco se atención al cliente vamos miles de opciones con mejores instalaciones y más baratas que estas y para colmo para un socorrista amable y eficiente que había yalejandro pues parece que ya no está por culpa de una madre mal educada y cuyo hijo se caga en la piscina,1,Hace un mes,bad
8924,8925,Pvl LC,precio caro para lo que ofrece al menos en comparación con otros go fit de madrid a parte que al menos en la zona de musculación las máquinas están bastante descuidadas y viejas necesitan renovar y o arreglar las que están dañadas que no son pocas llevamos meses y meses con una fuente estropeada de verdad ¿tanto cuesta arreglarla? el letrero rojo debe estar cogiendo telarañas ya adjunto foto también convendría distribuirlas por toda la sala no poner las 3 en el mismo sitio el resto bien piscina parking gratuito clases personal atento,3,Hace 6 meses,good
8925,8926,Paloma Ubeda Mansilla,me encanta la zona de la piscina un plus la socorrista que tienen trato genial con los clientes y dispuestos ayudar siempre sin un mal gesto un lujo la zona de aguas,5,hace 6 días,good
8926,8927,Andres de diego ojeda,el gimnasio está bastante bien desde verano ha mejorado varias cosas que hacían falta hay máquinas nuevas y está más ordenado es una pena que no abran a las 6 00 como si hacen otros go fit que por ejemplo tengo un par de conocidos que no se apuntan porque 6 30 a ellos no les da tiempo a ir a currar y me imagino habrá más gente igual hay que mover ese horario!!!!,4,Hace un mes,good
8927,8928,Marisa Pereiro,me gustan mucho las clases dirigidas pero el spa está un poco mal porque el agua está bastante fresca y algunas piezas no funcionan también diría que en las duchas del vestuario algunas veces falta jabón y donde se pone los geles y champús suele estar rotas,5,Hace 3 meses,good
8928,8929,Mercedes Martin hernandez,estaría muy bien si no fuera porque está lleno no se puede ir a una hora normal no controlan la cantidad de gente q entra en musculación y se torna un estrés solo se puede ir a las 15 00 horas y a las 16 00 empieza a llegar gente mi opinión es esa que deberían abrir antes por la mañana para los que entramos a trabajar pronto que nos dé tiempo si pusieran un gym más caro pero más grande en musculación para que se pueda trabajar me cambiaría sin dudarlo los fines de semana se queda sin papel el bańo y los lavabos casi siempre… yo estoy esperando que abran un gym nuevo en el barrio más grande yo no necesito una piscina pero si más máquinas y más espacio menos gente sino no se puede ir no se puede ni los fines de semana por cierto he visto a algún monitor sacar fotos y eso…es grave un saludo,3,Hace 5 meses,good
8929,8930,Andy,no hacen mas que matricular clientes ningun control del aforo y eso que voy temprano por la tarde pues esta hasta arriba y cada vez mas podrian poner un tramo de aforo reservable por la app al igual que las clases dirigidas,1,Hace 2 meses,bad
8930,8931,Álvaro Benito,calidad low cost a precio de premium el mantenimiento de máquinas e instalaciones brilla por su ausencia mientras los precios se incrementan regularmente los monitores de sala jamás corrigen a nadie aunque ejecuten de forma incorrecta hoy mismo se niegan a dar una clase por ser nosotros los únicos y te avisan cuando estás con tu hija preparados en la puerta de la sala el remate el parking y baños se han convertido en territorio de los repartidores de glovo un despropósito cada día peor no se corresponde con su precio,2,Hace 4 meses,bad
8931,8932,Marcos Wrobel,ojo!!! en menos de 1 año me han subido la cuota mensual… ipc por contrato en menos de un año y después al siguiente y ahora un aviso en 15 días de que aumentan para garantizar el servicio… nadie manda un mensaje así a los clientes en periodo vacacional cuando muchos viajan… hice la reclamación y me invitaron a darme de baja de pleno derecho… ¡qué trato a los clientes! creo que pasan apuros máquinas siempre con problemas no veo mantenimiento con equipos tan viejos y el wifi que no funciona… no por falta de avisarles es que no pueden pero siguen subiendo los precios a los abonados… promoción para nuevos usuarios pero no para mantener a sus clientes! y cuanto al aviso de aumento en 15 días? y mantenimiento? y mejores equipos?,1,Fecha de edición: Hace 10 meses,bad
8932,8933,Jose Ramon Perez,era un gimnasio fabuloso pero solo se han dedicado a captar clientes y han abandonado por completo el mantenimiento el personal de limpieza es muy agradable y está todo el día funcionando pero las instalaciones cada vez tienen más deficiencias y cuando antes la solucionaban en 24 horas ahora he llegado a notificarlas hasta 8 y 10 veces y continúan sin resolverlas el agua de la piscina grande está siempre fría muchas duchas funcionan mal los grifos del spa fallan y un largo etcétera,2,Hace 7 meses,bad
8933,8934,Mario Vadiniense,la atencion en recepcion podria ser mas correcta la informacion en su pahins web no refleja la realidad en relacion a las condiciones el estado de las instalaciones de sauna es mala,1,Hace 2 semanas,bad
8934,8935,GZM,el gimnasio es amplio y con una gran variedad de actividades y servicios yo mejoraría el parking no es muy amplio para todos los clientes y las plazas son estrechas,5,Fecha de edición: Hace un mes,good
8935,8936,Alvaro Niño Martín,muy mal la gestión es malísima lamento el día en que contraté la cuota anual hay muchos más socios de los que las instalaciones pueden atender ya van varios findes de semana que literalmente no se puede acceder el parking es un desastre puedes estar 10 minutos dentro sin conseguir aparcar y al final te tienes que ir deberían avisar fuera de que está completo la sala deja mucho que desear material muy antiguo que no funciona bien faltan máquinas que encuentras en cualquier gimnasio low cost y la temperatura es demasiado alta incluso en invierno hasta hace meses tenían un buzón de sugerencias que ya ha desaparecido ni siquiera se molestaban en atenderlas lo mejor que tiene es el personal,1,Hace 8 meses,bad
8936,8937,Daniel Gago,en mi opinión el mejor gimnasio de toda la zona norte de madrid es el único al que he ido que no da asco el lunes a las 8pm es algo más caro que el precio promedio pero merece totalmente la pena por las instalaciones luz natural y el tamaño de la sala fitness si puedes coger la tarifa de pareja se queda en muy buen precio,5,Hace 6 meses,good
8937,8938,Rosa Arriba,ten cuidado te hacen reservar las clases pero sus aparatos de entrada no funcionan bien y pueden penalizarte por clases a las que has asistido y pasado la llave luego telefónicamente no te atienden para ayudarte a solucionar problemas,1,Hace un mes,bad
8938,8939,Adriana Tostón,buen gimnasio gran variedad de servicios y clases dirigidas se ha sabido adaptar a la nueva normalidad a la perfección y genera mucha confianza los sistemas establecidos hay que reservar para asistir a clases el material se limpia con el producto q ofrece el gumnasio y a su vez desinfecta,5,Fecha de edición: Hace 5 años,good
8939,8940,Miriam León,ha bajado muchísimo la calidad suben la cuota tienen un montón de taquillas estropeadas y ahora aunque han renovado las máquinas han dejado muchas menos con todo el espacio desaprovechado así es imposible ir a ciertas horas,2,Hace 2 meses,bad
8940,8941,Carmen GOMEZ LOPEZ,he tenido una mala experiencia con parte del personal que fue bastante antipático además sería importante que informaran con antelación sobre los cambios de horario en festivos ya que no está anunciado en ningún sitio en la web aparece como abierto pero luego vas hasta allí y está cerrado ¿y qué se supone que hago yo en ese caso? no cuesta nada actualizar la información y evitar este tipo de situaciones falta profesionalidad tanto en el trato como en la gestión básica de la comunicación con los usuarios,1,Hace 5 meses,bad
8941,8942,susana baztan,todo en mal estado no funciona ni sauna ni baño turco está roto siempre los grifos material de sala de musculatura defectuoso la mitad roto y con más inri suben las cuotas todos los años una pena como siga así me voy del gimnasio,1,Hace una semana,bad
8942,8943,Santi Magana,es mi gym recomendable 100 por instalaciones por trato del personal y monitores por las clases por la limpieza en fin 5 estrellas gracias,5,Hace 3 meses,good
8943,8944,Nacho Lopez,hola quiero sumarme a las quejas recientes en relación con en estado del spa voy frecuentemente y el fondo del spa está lleno de arena sucio la pileta de agua fría no funciona las paredes y bordes muy sucios y deteriorados hay personal de limpieza en el centro obviamente pero eso no lo limpian por favor intenten mejorar esto y los socios se lo agradecemos,1,Hace 7 meses,bad
8944,8945,Carmen Lopez,desde que entreno ningún gym me pareció lo adecuado llegando aquí es otra definición de gym no puedo estar más contenta con mi elección está vez sí que podré entrenar debidamente,5,Hace 2 meses,good
8945,8946,Rufo Garcia.-Quiros,el gimnasio cada día esta mas abarrotado para entrenar tienes que esperar turnos la mayor parte de las veces varias maquinas averiadas diariamente incluso llegando a durar 1 2 semanas la zona del spa cada vez esta mas descuidada hay una sauna y un baño turco que llevan sin funcionar varios meses la limpieza deja mucho que desear espero que empiecen a invertir en mejoras y arreglos porque con el precio de la cuota empieza a ser un poco desesperante si quiero decir que el personal siempre está atento te ayudan con cualquier consulta y son muy agradables,1,Hace 7 meses,bad
8946,8947,Marisa Heredia,esta muy bien y muy completo con bastante aparcamiento dependiendo de la hora puede haber mucha gente,5,hace 2 días,good
8947,8948,carlos,ni sauna ni baño turco no funciona las máquinas tampoco ponen carteles diciendo que no están al 100 una pena para que todos los años suban las cuotas,1,Hace una semana,bad
8948,8949,Ana Garcia,no le pongo 0 estrellas porque no puedo porque cada vez peor las instalaciones no están bien mantenidas hay tanta gente que es imposible hacer nada el personal es muy maleducado han subido más las tarifas el parking subterráneo tiene muchísimos problemas con goteras que llevan ahí desde al menos 4 años en días de diario en el parking del exterior tamopoco hay hueco para dejar el coche los peldaños de los escalones son irregulares y algunos tienen el borde sujeto con cinta de pintor para los días de diario por la tarde es imposible ir a nadar en la piscina hay 6 carriles y cierran 3 para cursos lo que da lugar a que tengas que nadar en un mismo carril con al menos 3 personas lo cual es algo muy incómodo lo mismo ocurre con el gimnasio está tan lleno que no puedes ni estirar la zona de spa tiene goteras también que caen del techo a la parte de chorros suben las tarifas pero disminuyen los beneficios ya no se puede invitar a nadie si no eres cliente premium si se te olvida la toalla pequeña para las máquinas el despiste te cuesta 4 50€,1,Hace 7 meses,bad
8949,8950,Svetlana Romanova,hace 3 años era un buen gimnasio y ahora no tanto meten muchos socios siempre!!! siempre!!! a cualquier hora hay una cola en las máquinas pero no invierten ni un euro en el gimnasio cada semana les pido arreglar el cierre en las puertas de los baños y no lo arreglan si esto no lo hacen os imagináis en que estado están las máquinas?! la actitud del ceo no es la apropiada… por favor ! invierte en el gimnasio un euro ya!!!!,1,Hace 9 meses,bad
8950,8951,Carmen Calzado Molina,estoy muy contenta por el trato profesional del personal del centro estoy muy satisfecha por el entrenador personal que he empezado a trabajar con él estoy encantada es marcos,4,Hace 3 semanas,good
8951,8952,Alfonso Santamaria,desde septiembre mas saturado si cabe la nueva disposicion delas máquinas un desastre en cuanto cumpla el año si sigue igual me largo,2,Hace un mes,bad
8952,8953,Ndlh,en general estoy muy contenta con el gimnasio las clases son geniales y los monitores de sala son muy profesionales pero lo que realmente me ha hecho sentir cómoda aquí es la atención constante de los monitores de sala en concreto la de guillermo su disposición para ayudar incluso sin que se lo pidas y su actitud tan positiva realmente marcan la diferencia siempre está atento lo que te contagia y te motiva en tu entrenamiento sin duda todos los gimnasios necesitan personas así con esa predisposición a ayudar y a crear un ambiente donde los clientes nos sintamos cómodos y apoyados,5,Hace un año,good
8953,8954,Dany De Falco,bastante desmejorado los precios los mismos y las instalaciones caoticas la zona de piscina sauna jacuzzi envejecidas le hace falta mas cariño estan desciudadas,3,Hace 5 meses,good
8954,8955,Elena Jimenez Salguero,es uno de los gimnasios más grandes y mejor equipados de madrid pero constantemente hay algo roto si no es la puerta es la zona de aguas sino las escaleras sino el baño etc el personal por lo general es genial aunque hay un par que dejan un poco que desear llevo 5 años viniendo y no termina de asentarse la instalación siempre algo en obras hay horas en las que hay tantísimo aforo que no se puede ni estar,4,Fecha de edición: Hace 3 meses,good
8955,8956,Santiago Tello,sábado 12 de agosto cerradas instalaciones de agua si pregunto alguna excusa pondrán como siempre la única causa es que hay solo una persona y no quieren abrir como tengo la pierna mal y he venido al masaje de agua exprofeso paso la cinta por debajo funciona todo hasta la máquina de hielo no hay derecho a mí este mes me sale al mismo precio que los demás así que no seáis así y abrir las instalaciones o cobrar la mitad por cerrarlas que ya pasó anteriormente durante un mes entero según vosotros por una bomba ahora me dirán que aprovechando que hay poca gente están en mantenimiento ajustando el ph etc y si cerráis envíad email o ponerlo en la página web y ahorramos el paseo por cierto el parking también cerrado menos mal que han terminado las obras de fuera que han durado 1 5 años y ya se puede ir al parking saliendo por la puerta principal pero ahora que se puede está cerrado el parking,1,Fecha de edición: Hace 2 años,bad
8956,8957,Mago More,instalaciones magníficas piscina spa calaes colectivas parking monitores super majos y a un precio imbatible la cafetería tiene menús saludables,5,Hace 5 años,good
8957,8958,Macarena Ocaña Cabrera,cumplo casi un mes allí entrenando y aunque es cierto que está bastante concurrido no suelo encontrar ningún problema en usar ninguna maquina por aglomeración ya que tienen bastantes de cada tipo y sino bastantes alternativas las piscinas para nadar también son muy correctas el único pero aunque tampoco es algo insalvable es la poca presión que sale el agua de los chorros de la zona de spa estoy contenta por haberlos elegido como centro de entrenamiento tanto el personal de sala como el de recepción son muy atentos y resolutivos,5,Hace 10 meses,good
8958,8959,Juan Moreno,muchas clases sala grande de máquinas que podía estar mejor conservada algunos aparatos podían renovarse horario amplio con apertura a las 6 30 entre semana algo muy negativo es que subieron las tarifas incumpliendo el contrato anual a escasos dos meses de firmarlo,3,Hace 9 meses,good
8959,8960,Oscar Ruiz,vivo en peñagrande que podría asistir al go fit que tengo a pocos metros y me encanta tanto el ambiente como las instalaciones de mi gimnasio de toda la vida,5,Hace 4 meses,good
8960,8961,Aida Cardona,me he dado de baja después de 1 año y habiendo sido ya cliente en otra época de mi vida porque está muy saturado a partir de las 10 y hasta 13 30 en sábado y domingo imposible lo mismo a diario a partir de las 18 00 el parking complicadisimo encontrar sitio y por con lo lleno que está es raro que no te dejen alguna mariquita al abrir las puertas de los otros vehículos a pesar del motivo de mi baja y de haberme quejado con anterioridad me han cobrado el mes de febrero que no voy a ir obviamente ellos aluden al contrato y al preaviso pero obviamente ellos incumplen sistemáticamente el vender un servicio de calidad como el que inicialmente daban además el vestuario infantil femenino lo usan personas que van sin hijos las duchas están viejas los techos al aire soporte de gel rotos… pues después de todo esto estoy decepcionada porque me obliguen a pagar por un mes que no voy a usar,1,Hace 9 meses,bad
8961,8962,Irene Gutierrez,en resumen y sobre la zona de aguas el mantenimiento y la limpieza dejan mucho que desear el agua a veces está muy fría como punto positivo destacar la amabilidad de los empleados de recepción,3,Fecha de edición: Hace un mes,good
8962,8963,Manuel PQ,buenas instalaciones en general personal muy atento pero me parece muy grave que haya gente que impunemente entre en la piscina sin ducha previa y nadie diga nada es sistemático y no se es contundente al respecto no es una vez ni dos creo que ya que la educación de esas personas es la que es el centro tendría que sancionarlos es una tomadura de pelo para el resto de usuarios y lo mismo digo en el parking de la gente que ocupa plazas de recarga eléctrica y tan sólo se les deja una nota,3,Hace 11 meses,good
8963,8964,Paola de Mora,lamentándolo debo editar mi reseña y no para bien vamos de mal en peor gusanos en el baño turco la semana pasada no solía entrar pero como tuvieron que cerrar la única sauna que quedaba abierta porque se rompió una madera por falta de mantenimiento le di otra oportunidad y sorpresa! asqueroso las otras saunas… años cerradas eso que os ahorráis eh!!! sigo… hemos sufrido las consecuencias de la rotura de un filtro en el spa medio año con arena por todas partes ahora todo esta zona cerrada por mantenimiento parece que la gente que no nos vamos de vacaciones en agosto pringamos siempre a ver si como la última vez que lo cerrasteis volvéis a dejar sin arreglar todos los chorros que no funcionan a primeros de junio puesto que no iba a estar en todo julio pregunté si se podía parar un mes y la respuesta es no por qué entonces si nos dejáis sin usar varias veces al año piscina spa saunas…¿seguís cobrándonos la cuota entera? yo ahora no puedo hacer uso durante 10 días otra vez y nadie devuelve nada entiendo que se haga un dudoso mantenimiento cuando menos gente hay pero ¿nadie contempla hacerlo poco a poco durante todo el año y no que ahora volvemos a sufrir las consecuencias durante días para que luego esté todo igual? continúo… los profesores que sustituyen las actividades dirigidas son una pena los recepcionistas que hay últimamente son mucho más majos pero hacen lo que pueden con las quejas me mandáis correos constantemente para valoraros y desde luego en el siguiente dejaré reflejado todo esto aunque no sirva de nada al igual que las sugerencias que os he hecho para aligerar lo concurrido que está a ciertas horas y a las que habéis hecho caso omiso bravo seguid así! pronto 5 usuarios menos ya está bien las risas que os echáis a nuestra costa,1,Fecha de edición: Hace 3 meses,bad
8964,8965,Alvaro Rincon,señores por favor arreglen las bicicletas de bike estoy harto de ir y estar cambiando de bicicleta probando suerte por si alguna funciona con la consecuente molestia a los que han tenido la suerte de encontrar una y comenzar la clase si no funcionan por lo menos realizar un trabajo mínimo que es quitar y precintar la bicicleta y limitar el número de plazas disponibles pero no engañéis a la gente así nos ahorramos el perder el tiempo en ir al gimnasio la ultima vez cambié de tres bicicletas y por vergüenza me quedé en la tercera que no funcionaba la pantalla ni los pedales no volcaba los datos por no decir que están descalibradas y cada una marca lo que quiere! mantenimiento 0 eso sí clientes a mansalva,1,Hace 8 meses,bad
8965,8966,titolemix,llevo 4 años en el gimnasio y año tras año empeora este último año está siendo desastroso y cuento desde hace dos tres meses parece que va a la deriva máquinas que no funcionan constantemente otras averiadas durante semanas cuerdas de poleas atadas porque se han roto cinta de pedales rotas y sin cambiar durante mucho tiempo manillares que se mueven y no cierran bien sillines de bicis que o no se mueven o se deslizan sin poder fijarlos a veces reservas bici y al llegar está estropeada y tienes que vértelas para encontrar una vacía y que funcione spinning del sábado y domingo por la mañana al 100 estuve más de un mes para que apretaran el sillín de una bici en concreto lo mismo que el manillar llevamos dos semanas con la pantalla del spinning que tampoco funciona tornos de entrada que diariamente no cogen la huella y llevamos dos semanas con ellos abiertos porque no funcionan siempre suele haber una o dos elípticas estropeadas y sin cartel avisando lo mismo que algunas máquinas de la sala suelo técnico de la sala de pesas y zona de calentamiento estiramiento levantado y con burbujas por diferentes zonas de la sala de pesas suelo de las escaleras levantado y pegado con cinta de manera chapucera y penosa parking en sábado y domingo que tienes que hacer cola entre semana por la mañana prácticamente al 100 las duchas casi no sale agua estando todas las demás vacías jaboneras de las duchas rotas…lo único que se salva es el servicio de limpieza que funciona perfectamente están continuamente limpiando las salas y los vestuarios un 10! todo lo expuesto demuestra que este go fit está totalmente saturado de gente y semiabandonado en cuestión de mantenimiento he visto respuestas a socios como yo en estas reseñas de google y dicen que la información aportada les vale para trabajar en ello pero veo semana tras semana que esto no va bien…pido que se renueve la maquinaria y las bicis de spinning en especial a la brevedad posible,1,Hace 8 meses,bad
8966,8967,Recorriendo Lugares,deberían habilitar en el aparcamiento de coches un sitio para motos y no en la entrada del gimnasio dónde todos los usuarios niños incluidos tienen que ir sorteando las motos que se disponen a aparcar y tragando el humo que estas sueltan ya que es la única entrada además claro está incumplen una norma del ayuntamiento al tener una señal que prohibe aparcar motos en el recinto,2,Hace 8 años,bad
8967,8968,Allende Mauleon,muuuuuy flojo para el precio que tiene sala de máquinas siempre llena piscina de zona spa con el suelo lleno de arena trabajadores que te obligan a usar toalla en la sauna absolutamente absurdo solo para el culo? y la espalda no suda? y si te reclinas no cae sudor de la frente y cabeza? un sinsentido sauna bastante floja de temperatura baño turco con poco perfume a eucalipto la bajada a la zona de agua siempre encharcada escalones levantados paredes llenas de humedad… en fin,3,Hace 9 meses,good
8968,8969,AGB,gimnasio con tarifas premium pero con una gestión de aforo digna de un low cost cada año suben las cuotas y al mismo tiempo aumenta el número de usuarios sin un control adecuado en 2025 entrenar por las tardes de lunes a viernes es prácticamente imposible y los fines de semana las mañanas están totalmente saturadas si buscas comodidad y espacio para entrenar este no es el lugar adecuado,1,Hace 8 meses,bad
