id,comment,rating,review_date
318,el mejor gimnasio de madrid instalaciones personal y medidas covid excelentes!!!,5,Hace 4 años
319,cuando arreglen las goteras compren más peso y dejen de poner reggetón en bucle subiré la puntuación,3,Hace 7 años
320,buennnn gym en especial las clases de yamira,5,Hace 3 años
321,me gusta ver clases con yamira son excelentes estoy muy satisfecha,5,Hace 3 años
322,divertido …,5,Hace una semana
323,gran ambiente y grandes profesionales para aprender boxeo,5,Hace 4 años
324,muy buen gimnasio al igual que el trato,5,Hace 4 años
325,no hay mejor sitio donde entrenar tanto personal como instalaciones un 10,5,Hace 4 años
326,voy a este gimnasio y me parece muy bueno,5,Fecha de edición: Hace 2 años
327,muy buenas intalaciones y muy buen personal un trato estupendo,5,Hace 4 años
328,yami es la mejor me encantan sus clases …,5,Hace 3 años
329,ahora sólo falta poner una fuente en la parte de abajo para no tener que subir a beber agua,3,Fecha de edición: Hace 6 años
330,muy espacioso y un personal muy agradable y atento,5,Hace 2 años
331,es el mejor gimnasio que hay en vistalegre y hay los mejores monitores,5,Fecha de edición: Hace un mes
332,que es lo que pasa con el gimnasio y cuando estará disponible repárenlo cuanto antes gracias,3,Hace 4 años
333,fabulosas las clases de spinning de yamira,5,Hace 3 años
334,está muy bien hay de todo,4,Fecha de edición: Hace 3 años
335,buen ambiente y muy buen entrenador …,5,Hace 4 años
336,buenos profesionales buen trato buenas instalaciones,5,Fecha de edición: Hace 5 años
337,masificado solo faltan los números para turno en las máquinas,1,Hace 4 años
338,muy buenos monitores se implican monton,5,Fecha de edición: Hace 7 años
339,muy grande muy limpio y muy bueno,5,Hace 4 años
340,el equipo humano que allí trabaja son de 10 que equipazo,5,Fecha de edición: Hace 3 años
341,el mejor gimnasio para aprender boxeo y entrenar …,5,Hace 4 años
342,buen ambiente y lugar para ejercitarse,4,Hace 3 años
343,excelentes instalaciones los profes son geniales,5,Hace 3 años
344,me gusta las clases de yamira,5,Hace 4 años
345,se entrena muy bien,5,Hace 7 años
346,super contento unai el mejor,5,Fecha de edición: Hace 7 años
347,fatal mala atencion poco profesionales,1,Hace 4 años
348,las instalaciones y el personal como siempre bien,4,Hace 5 años
349,el centro está muy sucio,1,Hace 3 años
350,impresionante muy bueno lo recomiendo,5,Hace 4 años
351,la dirección está descontrolada,1,Hace 7 años
352,masificado,1,Hace 2 meses
353,me encanta mi gimnasio,5,Hace 2 años
354,100 recomendable,5,Hace 2 años
355,excelente,5,Hace 5 años
356,gran ambiente …,5,Hace 4 años
358,buen club deportivo,5,Hace 3 años
359,la profe de zumba un encanto genial,5,Fecha de edición: Hace una semana
360,i always enjoy alejandro s class especially the v fight and v burn he motivates well and he teaches the proper techniques,5,Hace un mes
361,really nice gym but for bad hygienic rules one star you can wear dirty shoes from the outside all the time but having clean socks on the towel is unacceptable of course all other clothes allowed no matter how dirty all sweaty you are but no socks on your towel and the staff is unreasonable to talk to welcome 18th century,1,Hace un año
362,came for a test trial what is really good is working staff very friendly pleasant people! the gym itself is not bad but not for people who train seriously every machine is only in one copy that is just unacceptable in a commercial gym with a lot of members everything is always occupied so you cannot train the floor in the crossfit powerlifting zone is very old and damaged it can result in an injury,3,Hace un año
363,bathroom and changing room rarely has any toilet paper,1,Hace 8 meses
365,recomendo a todos,5,Hace 3 años
